type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
intervals,int_bracket_3,template,49.5,11,0.80,1,False,"In the 200 years from 16th century to 18th century, revolutionized."
intervals,int_bracket_3,template,84.9,9,1.00,1,False,"In the 9 years from 1920 to 1929, characterized."
sequences,seq_way_1,template,43.6,22,0.75,1254,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared 
sequences,seq_way_1,template,66.7,22,0.93,2,True,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_way_1,template,78.2,22,1.00,2,True,The way it went was this: Ancient Egypt thrived. Then Roman Empire rose. Then Middle Ages began. Key
sequences,seq_way_1,template,51.9,18,0.81,1052,True,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized. Key fac
sequences,seq_way_1,template,66.0,18,0.93,3,True,The way it went was this: COVID-19 emerges. Then Lockdowns implemented. Then Vaccines developed. Key
sequences,seq_way_1,polished,64.4,35,0.66,850,False,The Industrial Revolution started in 1760. The steam engine was improved by 1769. Factories then use
sequences,seq_way_1,template,66.4,20,0.93,2,True,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared. Ke
sequences,seq_way_1,template,60.5,21,0.88,2,True,The way it went was this: Civil War started. Then Battle of Gettysburg. Then Emancipation Proclamati
sequences,seq_count_1,template,96.2,24,1.00,2,True,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war. Key 
sequences,seq_way_1,template,83.3,23,1.00,3,True,The way it went was this: Nazi Party rose. Then Hitler became Chancellor. Then World War II began. K
sequences,seq_way_1,template,44.4,21,0.76,1017,True,The way it went was this: Heliocentric theory proposed. Then Planetary laws discovered. Then Telesco
sequences,seq_way_1,template,55.1,19,0.84,4,True,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_way_1,polished,68.4,48,0.69,965,False,"Here is a simplified version that follows your guidelines:

First, people came up with the idea of e"
sequences,seq_way_1,template,48.4,21,0.79,1022,True,The way it went was this: Germ theory proposed. Then Bacteria identified. Then Antiseptic practices 
sequences,seq_in_1,template,0.0,20,0.39,1097,True,"In 49 years, this is what happened: Radioactivity discovered. Then Radium isolated. Then Atomic ener"
sequences,seq_way_1,template,41.7,19,0.73,1049,True,The way it went was this: Telegraph invented. Then Telegraph networks expanded. Then Telephone inven
sequences,seq_way_1,template,59.0,22,0.87,6,True,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_way_1,template,32.6,20,0.66,1054,True,The way it went was this: Photography invented. Then Color photography developed. Then Motion pictur
sequences,seq_way_1,template,43.6,22,0.75,1124,True,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared 
sequences,seq_way_1,template,66.7,22,0.93,4,True,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
causality,caus_bare_2,template,26.8,19,0.61,1044,False,Archduke Franz Ferdinand assassinated. This made it so: Austria-Hungary declared war on Serbia. Key 
causality,caus_bare_2,template,78.9,24,1.00,1,False,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s. K"
causality,caus_bare_2,polished,83.0,34,0.78,763,False,The printing press was invented around 1440. This helped ideas spread quickly. It allowed many books
causality,caus_bare_2,polished,61.2,23,0.54,513,False,Penicillin was found in 1928. It changed medicine a lot. It helped fight bacterial infections. Antib
causality,caus_bare_2,polished,56.2,20,0.75,578,False,The Russian Revolution happened in 1917. It led to the rise of the Soviet Union. The Soviets became 
causality,caus_bare_2,polished,69.2,32,0.44,679,False,"The Industrial Revolution happened in the 18th century.  
It caused cities to grow fast.  
Many peop"
causality,caus_bare_2,polished,63.8,29,0.69,595,False,The steam engine was invented. It changed how we move and make goods. Transportation and factories b
causality,caus_bare_2,template,84.0,22,1.00,3,False,Berlin Wall fell in 1989. This made it so: Cold War ended and Germany reunified. Key facts: Berlin W
causality,caus_bare_2,template,64.8,22,0.92,3,False,Climate change from greenhouse emissions. This made it so: Rising sea levels threaten coastal region
causality,caus_bare_2,polished,82.1,25,0.73,482,False,The Internet was invented. It changed how people talk and trade. It made global talk and trade faste
causality,caus_bare_2,template,61.2,24,0.89,1,False,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment. Key 
causality,caus_bare_2,polished,15.6,10,0.47,1000,False,British taxed the American colonies. This caused the American Revolution.
causality,caus_bare_2,polished,78.0,30,0.67,614,False,"The French king ruled badly and ran out of money.  
This led to the French Revolution.  
The revolut"
causality,caus_due_1,polished,84.7,21,0.77,587,False,The Archduke was killed. This caused the alliance system to start War I. Countries honored their pro
causality,caus_bare_2,polished,86.7,32,0.80,644,False,Nazi expansion spread. It caused World War II to begin in Europe. The Nazis used military force. The
causality,caus_bare_2,polished,63.0,25,0.58,546,False,"Scientists saw patterns in how genes are passed.  
This helped improve the idea of evolution.  
They"
causality,caus_bare_2,polished,66.8,21,0.80,576,False,Röntgen found X-rays in 1895. This changed how doctors see inside the body. Medical images like X-ra
causality,caus_bare_2,polished,47.3,26,0.39,719,False,"Einstein created the theory of relativity.  
This change made physics very different.  
It revolutio"
causality,caus_bare_2,template,59.7,18,0.88,1,False,Transistor developed in 1947. This made it so: Modern computer age began. Key facts: Transistor deve
causality,caus_bare_2,polished,50.6,13,0.49,509,False,Synthetic insulin was made. This led to easier care for people with diabetes.
overlaps,ov_during_1,template,83.7,17,1.00,2,False,"In 1950-1953, Korean War and Cold War and Nuclear arms race were on. Key facts: Korean War."
overlaps,ov_during_1,polished,76.1,41,0.75,726,False,"In the late 1500s and early 1600s, many things happened.  
Shakespeare wrote his plays.  
The Globe "
overlaps,ov_during_1,template,59.1,23,0.87,2,False,"In 1969, Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginning were"
overlaps,ov_during_1,template,55.2,21,0.84,3,False,"In 2020-2023, COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply cha"
overlaps,ov_same_1,polished,64.4,41,0.58,804,False,"All four events happen at once.  
These are the Renaissance in Italy, the Age of Exploration, the Pr"
overlaps,ov_during_1,polished,79.8,32,0.82,650,False,"Between 1948 and 1950, many key events happened. Berlin faced a blockade. NATO was formed. Israel wa"
overlaps,ov_during_1,polished,59.3,40,0.55,890,False,"In the late 1700s, many big events happened. Britain went through the Industrial Revolution. The Ame"
overlaps,ov_during_1,template,69.8,20,0.96,4,False,"In 1995-2000, Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged "
overlaps,ov_same_1,polished,62.6,30,0.55,580,False,All four events happen at once. The Medieval period and the Renaissance are starting. Feudalism is e
overlaps,ov_during_1,polished,45.6,30,0.60,844,False,"In the late 1700s, many big changes happened. The Age of Enlightenment began. The Industrial Revolut"
overlaps,ov_during_1,polished,61.0,44,0.59,837,False,"From 1837 to 1901, many events happened at the same time. The Victorian Era was in full swing. The I"
overlaps,ov_during_1,template,33.3,23,0.67,1018,False,"In 1870-1914, Belle Époque flourishing and Industrial society maturing and Imperialism expanding and"
overlaps,ov_during_1,polished,77.1,37,0.82,851,False,"From 1920 to 1929, four big events happened at the same time. The Roaring Twenties grew loud. The Ja"
overlaps,ov_during_1,template,83.5,27,0.80,4,False,"In 1939-1945, World War II in Europe and World War II in Pacific and Holocaust and Science research "
overlaps,ov_same_1,template,69.8,20,0.96,2,False,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key
overlaps,ov_during_1,polished,57.0,31,0.75,601,False,"Between 1989 and 1991, big changes happened. The Berlin Wall fell. Soviet communism ended. Germany b"
overlaps,ov_same_1,polished,73.3,31,0.82,636,False,All four events happened at the same time. The Internet grew fast. Mobile phones became popular. The
overlaps,ov_during_1,polished,68.0,35,0.77,669,False,"Between 2001 and 2003, several big events happened. The September 11 attacks took place. The U.S. st"
overlaps,ov_during_1,polished,50.3,36,0.49,604,False,"In the late 1700s and early 1800s, many big changes happened. The Romantic movement grew. The Indust"
overlaps,ov_same_1,polished,71.8,32,0.74,719,False,"Four art styles took place at the same time.  
They are Modernism, Cubism, Surrealism, and Expressio"
