type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
intervals,int_duration_1,template,87.7,9,0.83,1,False,"characterized tech spanned 5 years, from 1995 to 2000."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 10 years from 1929 to 1939, devastated."
intervals,int_duration_1,polished,60.6,19,0.65,869,False,"The Middle Ages, during which Europe was dominated for 1,000 years, lasted from the 5th to the 15th "
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 3000 years from 3100 BCE to 30 BCE, flourished."
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 500 years from 27 BCE to 476 CE, governed."
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 1100 years from 330 CE to 1453 CE, endured."
intervals,int_duration_1,template,69.8,10,0.80,1,False,"flourished spanned 600 years, from 8th century to 14th century."
intervals,int_bracket_3,template,96.2,9,0.83,1,False,"In the 273 years from 793 to 1066, influenced."
intervals,int_duration_1,template,69.8,10,0.80,1,False,"transformed spanned 300 years, from 14th century to 17th century."
intervals,int_bracket_3,template,96.2,9,0.83,1,False,"In the 356 years from 1478 to 1834, persisted."
intervals,int_bracket_3,polished,64.7,15,0.65,658,False,"The Scientific Revolution took place over 200 years, from the 16th to the 18th century."
intervals,int_bracket_3,template,87.7,9,0.83,5,False,"In the 9 years from 1920 to 1929, characterized."
intervals,int_bracket_3,template,79.3,9,0.83,4,False,"In the 66 years from 1957 to present, revolutionized."
intervals,int_bracket_3,template,100.0,9,0.83,2,False,"In the 30 years from 1942 to 1970s, marked."
intervals,int_bracket_3,template,100.0,9,0.83,3,False,"In the 70 years from 1950 to present, transformed."
intervals,int_bracket_3,template,100.0,9,0.83,3,False,"In the 30 years from 1990 to present, defined."
intervals,int_bracket_3,template,100.0,9,0.83,2,False,"In the 40 years from 1980 to present, reshaped."
intervals,int_duration_1,template,87.7,9,0.83,2,False,"influenced design spanned 20 years, from 1920 to 1940."
intervals,int_duration_1,template,79.3,9,0.83,2,False,"dominated music spanned 9 years, from 1920 to 1929."
intervals,int_bracket_3,template,100.0,9,0.83,2,False,"In the 10 years from 1920 to 1930, flourished."
intervals,int_bracket_3,template,100.0,10,0.85,1,False,"In the 50 years from late 1800s to mid-1900s, evolved."
intervals,int_duration_1,template,87.7,9,0.83,1,False,"challenged society spanned 20 years, from 1960s to 1970s."
intervals,int_temporal_1,template,78.2,10,0.85,2,False,"lasted stretched across 6 years (September 1, 1939-September 2, 1945)."
intervals,int_bracket_3,template,68.8,11,0.81,2,False,"In the 3 centuries from 14th century to 17th century, occurred."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 44 years from 1890 to 1934, spanned."
intervals,int_duration_1,template,84.7,12,0.88,1,False,"persisted spanned 42 years, from March 12, 1947 to December 3, 1989."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 63 years from 1837 to 1901, defined."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 80 years from 1760 to 1840, transformed."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 130 years from 1685 to 1815, shaped."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 11 years from 1961 to 1972, operated."
intervals,int_duration_1,template,87.7,9,0.83,1,False,"characterized tech spanned 5 years, from 1995 to 2000."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 10 years from 1929 to 1939, devastated."
sequences,seq_count_1,template,58.6,17,0.80,3,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,2,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,2,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,2,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,3,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,17.3,20,0.62,626,False,"The Industrial Revolution began, followed by the perfection of the steam engine, and eventually lead"
sequences,seq_way_1,template,91.8,15,0.92,5,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,6,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,5,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,4,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,28.5,34,0.70,797,False,"There are five key events: the heliocentric theory was proposed, planetary laws were discovered, tel"
sequences,seq_way_1,template,74.9,15,0.92,7,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,48.0,26,0.62,684,False,"There are five steps in total. First, the theory of evolution was proposed. Next, natural selection "
sequences,seq_in_1,polished,18.7,27,0.71,677,False,"Over the past 150 years, important advances have occurred: germ theory was proposed, bacteria were i"
sequences,seq_in_1,polished,31.6,31,0.54,636,False,"Over the course of 49 years, the following events took place: radioactivity was discovered, radium w"
sequences,seq_count_1,polished,65.9,22,0.76,849,False,"There are five key events in this timeline. First, the Telegraph was invented. Then, telegraph netwo"
sequences,seq_way_1,template,65.7,17,0.87,4,False,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_in_1,polished,31.6,31,0.63,1313,False,"Over the span of 161 years, the following events took place: photography was invented, color photogr"
sequences,seq_count_1,template,58.6,17,0.80,3,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,2,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,2,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,2,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,1,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,24.4,38,0.62,948,False,"There are five key steps: the Industrial Revolution began around 1760, the steam engine was perfecte"
sequences,seq_way_1,template,91.8,15,0.92,5,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,5,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,4,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,4,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,18.0,36,0.70,822,False,"There are five key events in this sequence: first, the heliocentric theory was proposed; then, plane"
sequences,seq_way_1,template,74.9,15,0.92,1,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,33.9,37,0.62,1336,False,"There are five key steps in total: first, the theory of evolution was proposed; then, natural select"
sequences,seq_in_1,polished,10.2,27,0.71,621,False,"Over the past 150 years, several important developments occurred: germ theory was proposed, bacteria"
sequences,seq_in_1,polished,22.1,32,0.54,708,False,"Over the course of 49 years, the sequence of events unfolded: radioactivity was discovered, radium w"
sequences,seq_count_1,polished,65.9,22,0.76,868,False,"There are five key events in this sequence. First, the Telegraph was invented. Then, telegraph netwo"
sequences,seq_way_1,template,65.7,17,0.87,5,False,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_in_1,polished,28.9,42,0.63,1279,False,"Over the span of 161 years, several key developments took place: photography was invented in 1839, c"
sequences,seq_count_1,template,58.6,17,0.80,5,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,5,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,7,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,4,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,4,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,38.7,24,0.62,724,False,"The Industrial Revolution began, followed by the perfection of the steam engine, which then led to f"
sequences,seq_way_1,template,91.8,15,0.92,3,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,3,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,3,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,3,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,14.6,31,0.70,970,False,"There are five key events in history: first, the heliocentric theory was proposed; then, planetary l"
sequences,seq_way_1,template,74.9,15,0.92,2,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,33.9,37,0.62,822,False,"There are five key steps in total: first, the theory of evolution was proposed; then, natural select"
sequences,seq_in_1,polished,14.6,31,0.71,642,False,"Over the past 150 years, key developments include the proposal of germ theory, the identification of"
sequences,seq_in_1,polished,24.1,30,0.54,690,False,"Over the course of 49 years, the following milestones occurred: radioactivity was discovered, radium"
sequences,seq_count_1,polished,63.8,38,0.76,886,False,"There are five key events in this sequence. First, the Telegraph was invented. Next, telegraph netwo"
