type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
intervals,int_duration_1,template,87.7,9,0.83,1,False,"characterized tech spanned 5 years, from 1995 to 2000."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 10 years from 1929 to 1939, devastated."
intervals,int_duration_1,polished,33.2,21,0.65,771,False,"The Middle Ages, during which Europe was dominated by various powers, lasted approximately 1,000 yea"
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 3000 years from 3100 BCE to 30 BCE, flourished."
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 500 years from 27 BCE to 476 CE, governed."
intervals,int_bracket_3,template,100.0,11,0.86,1,False,"In the 1100 years from 330 CE to 1453 CE, endured."
intervals,int_duration_1,template,69.8,10,0.80,1,False,"flourished spanned 600 years, from 8th century to 14th century."
intervals,int_bracket_3,template,96.2,9,0.83,1,False,"In the 273 years from 793 to 1066, influenced."
intervals,int_duration_1,template,69.8,10,0.80,1,False,"transformed spanned 300 years, from 14th century to 17th century."
intervals,int_bracket_3,template,96.2,9,0.83,1,False,"In the 356 years from 1478 to 1834, persisted."
intervals,int_bracket_3,polished,64.7,15,0.65,729,False,"The Scientific Revolution took place over 200 years, from the 16th to the 18th century."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 9 years from 1920 to 1929, characterized."
intervals,int_bracket_3,template,79.3,9,0.83,9,False,"In the 66 years from 1957 to present, revolutionized."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 30 years from 1942 to 1970s, marked."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 70 years from 1950 to present, transformed."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 30 years from 1990 to present, defined."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 40 years from 1980 to present, reshaped."
intervals,int_duration_1,template,87.7,9,0.83,1,False,"influenced design spanned 20 years, from 1920 to 1940."
intervals,int_duration_1,template,79.3,9,0.83,1,False,"dominated music spanned 9 years, from 1920 to 1929."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 10 years from 1920 to 1930, flourished."
intervals,int_bracket_3,template,100.0,10,0.85,1,False,"In the 50 years from late 1800s to mid-1900s, evolved."
intervals,int_duration_1,template,87.7,9,0.83,1,False,"challenged society spanned 20 years, from 1960s to 1970s."
intervals,int_temporal_1,template,78.2,10,0.85,1,False,"lasted stretched across 6 years (September 1, 1939-September 2, 1945)."
intervals,int_bracket_3,template,68.8,11,0.81,1,False,"In the 3 centuries from 14th century to 17th century, occurred."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 44 years from 1890 to 1934, spanned."
intervals,int_duration_1,template,84.7,12,0.88,1,False,"persisted spanned 42 years, from March 12, 1947 to December 3, 1989."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 63 years from 1837 to 1901, defined."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 80 years from 1760 to 1840, transformed."
intervals,int_bracket_3,template,100.0,9,0.83,1,False,"In the 130 years from 1685 to 1815, shaped."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 11 years from 1961 to 1972, operated."
intervals,int_duration_1,template,87.7,9,0.83,1,False,"characterized tech spanned 5 years, from 1995 to 2000."
intervals,int_bracket_3,template,87.7,9,0.83,1,False,"In the 10 years from 1929 to 1939, devastated."
sequences,seq_count_1,template,58.6,17,0.80,3,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,4,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,2,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,3,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,2,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,38.7,24,0.62,888,False,"The Industrial Revolution began, followed by the perfection of the steam engine, and then factories "
sequences,seq_way_1,template,91.8,15,0.92,2,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,2,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,2,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,1,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,24.4,38,0.70,997,False,"There are five key steps in this sequence: first, the heliocentric theory was proposed; next, planet"
sequences,seq_way_1,template,74.9,15,0.92,5,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,28.5,34,0.62,887,False,"There are five steps in total: first, the Evolution theory was proposed; then, natural selection was"
sequences,seq_in_1,polished,25.1,29,0.71,924,False,"Over the past 150 years, several key advances in medicine occurred: germ theory was proposed, bacter"
sequences,seq_in_1,polished,39.3,40,0.54,1142,False,"Over the course of 49 years, these events took place: radioactivity was discovered in 1896, radium w"
sequences,seq_count_1,polished,48.1,32,0.76,904,False,"There are five key events in this sequence. First, the Telegraph was invented. Then, Telegraph netwo"
sequences,seq_way_1,template,65.7,17,0.87,2,False,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_in_1,polished,14.0,40,0.63,938,False,"Over the course of 161 years, several major developments took place: photography was invented, follo"
sequences,seq_count_1,template,58.6,17,0.80,2,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,2,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,2,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,2,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,2,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,43.2,39,0.62,1125,False,"The Industrial Revolution began around 1760, followed by the perfection of the steam engine in 1769."
sequences,seq_way_1,template,91.8,15,0.92,1,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,1,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,1,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,2,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,31.7,45,0.70,1020,False,"There are five key steps in this sequence: first, the heliocentric theory was proposed; then, planet"
sequences,seq_way_1,template,74.9,15,0.92,1,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,32.9,38,0.62,967,False,"There are five key steps in the timeline: first, the theory of evolution was proposed; then, natural"
sequences,seq_in_1,polished,13.6,32,0.71,1085,False,"Over the course of 150 years, key developments included the proposal of germ theory, the discovery o"
sequences,seq_in_1,polished,29.9,41,0.54,1332,False,"Over the course of 49 years, the following events took place: radioactivity was discovered in 1896, "
sequences,seq_count_1,polished,65.9,22,0.76,1005,False,"There are five key events in this timeline. First, the Telegraph was invented. Then, telegraph netwo"
sequences,seq_way_1,template,65.7,17,0.87,1,False,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_in_1,polished,29.9,41,0.63,1023,False,"Over the span of 161 years, several key developments occurred: photography was invented in 1839, col"
sequences,seq_count_1,template,58.6,17,0.80,2,False,5 steps in all. First Archduke assassinated. Then Ultimatum issued to Serbia. Last War declared on S
sequences,seq_way_1,template,99.5,17,0.95,1,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
sequences,seq_count_1,template,92.8,16,0.94,1,False,5 steps in all. First Ancient Egypt thrived. Then Roman Empire rose. Last Middle Ages began.
sequences,seq_way_1,template,66.7,14,0.83,1,False,The way it went was this: Internet invented. Then Web created. Then Browsers commercialized.
sequences,seq_count_1,template,76.6,13,0.90,1,False,5 steps in all. First COVID-19 emerges. Then Lockdowns implemented. Last Vaccines developed.
sequences,seq_count_1,polished,19.0,35,0.62,959,False,"The Industrial Revolution began, followed by the perfection of the steam engine, then the mechanizat"
sequences,seq_way_1,template,91.8,15,0.92,1,False,The way it went was this: French Revolution erupted. Then Bastille stormed. Then Rights declared.
sequences,seq_in_1,template,65.7,17,0.87,2,False,"In 16 years, this is what happened: Civil War started. Then Battle of Gettysburg. Then Emancipation "
sequences,seq_count_1,template,92.3,18,0.97,1,False,5 steps in all. First World War I began. Then Trench warfare dominated. Last US joined the war.
sequences,seq_count_1,template,92.5,17,0.95,1,False,5 steps in all. First Nazi Party rose. Then Hitler became Chancellor. Last World War II began.
sequences,seq_count_1,polished,41.2,43,0.70,1044,False,"There are five key steps in this sequence: first, the heliocentric theory was proposed; then, planet"
sequences,seq_way_1,template,74.9,15,0.92,1,False,The way it went was this: Atoms proposed. Then Atomic structure discovered. Then Electrons identifie
sequences,seq_count_1,polished,71.6,49,0.62,1053,False,"There are five key steps in total. First, the theory of evolution was proposed. Next, natural select"
sequences,seq_in_1,polished,10.2,27,0.71,1127,False,"Over the past 150 years, several key developments occurred: germ theory was proposed, bacteria were "
sequences,seq_in_1,polished,29.9,41,0.54,1025,False,"Over the course of 49 years, the following events took place: radioactivity was discovered in 1896, "
