type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
sequences,seq_way_1,template,48.1,16,0.78,752,False,The way it went was this: Heliocentric theory proposed. Then Planetary laws discovered. Then Telesco
sequences,seq_way_1,polished,73.1,33,0.80,1596,False,"Atoms were first suggested. Then scientists found out what they looked like. Next, they found electr"
sequences,seq_way_1,polished,58.4,66,0.70,1019,False,"Here is the rewritten text:

First, scientists proposed the theory of evolution.  
Next, they identi"
sequences,seq_way_1,polished,64.6,52,0.70,1462,False,"Here is a version that maximizes the Flesch Reading Ease score:

First, germ theory was proposed in "
sequences,seq_in_1,polished,59.9,43,0.49,1614,False,"In 49 years, many big things happened.  

First, they found radioactivity in 1896.  

Next, they iso"
sequences,seq_way_1,polished,60.5,20,0.75,1062,False,"The story goes like this: First, the telegraph was invented. Then, telegraph networks grew. After th"
sequences,seq_way_1,template,51.8,17,0.81,2,False,The way it went was this: First computers built. Then Programming languages developed. Then Personal
sequences,seq_way_1,polished,63.9,47,0.70,947,False,"Here is the revised version:

First, photography was invented in 1839. Next, color photography was d"
sequences,seq_way_1,template,50.3,18,0.80,2,False,The way it went was this: Archduke assassinated. Then Ultimatum issued to Serbia. Then War declared 
sequences,seq_way_1,template,66.7,17,0.93,2,False,The way it went was this: Berlin Wall erected. Then Kennedy visits Berlin. Then Cuban Missile Crisis
causality,caus_bare_2,polished,66.8,14,0.65,1978,False,Archduke Franz Ferdinand was shot. This caused Austria-Hungary to go to war with Serbia.
causality,caus_bare_2,template,77.1,16,1.00,1,False,"Stock market crash on October 29, 1929. This made it so: Great Depression lasted throughout 1930s."
causality,caus_bare_2,polished,75.9,23,0.70,549,False,The printing press was invented around 1440. It helped ideas spread fast. It made books and papers e
causality,caus_bare_2,polished,53.9,24,0.43,680,False,Penicillin was found in 1928. It changed medicine a lot. Antibiotics became common. They treat bacte
causality,caus_bare_2,polished,60.7,28,0.70,632,False,The Russian Revolution happened in 1917. It led to the rise of the Soviet Union. The new government 
causality,caus_bare_2,polished,76.5,35,0.39,593,False,The Industrial Revolution took place in the 18th century. It caused more people to move to cities. M
causality,caus_bare_2,polished,78.9,35,0.54,615,False,"The steam engine was invented. It helped change how we travel and make things. With it, transportati"
causality,caus_bare_2,template,75.1,15,1.00,1,False,Berlin Wall fell in 1989. This made it so: Cold War ended and Germany reunified.
causality,caus_bare_2,template,63.9,15,0.91,1,False,Climate change from greenhouse emissions. This made it so: Rising sea levels threaten coastal region
causality,caus_bare_2,polished,65.2,28,0.71,1944,False,"The internet was invented. It changed how people talk and buy things. Now, everyone can share ideas "
causality,caus_bare_2,template,61.2,16,0.89,1,False,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment.
causality,caus_bare_2,polished,15.6,10,0.43,1639,False,British taxed the American colonies. This caused the American Revolution.
causality,caus_bare_2,polished,78.9,38,0.69,817,False,French kings ruled badly. They spent too much money. This caused a big crisis. The crisis led to the
causality,caus_due_1,template,54.7,14,0.84,2,False,Alliance system pulled powers into World War I. This was due to Archduke assassinated.
causality,caus_bare_2,template,63.6,13,0.91,1,False,Nazi expansionist policies. This made it so: World War II triggered in Europe.
causality,caus_bare_2,polished,72.8,33,0.60,596,False,"Scientists saw how traits pass from parents to kids.  
This made them change the idea of evolution. "
causality,caus_bare_2,polished,86.4,26,0.64,627,False,"X-rays were found by Röntgen in 1895. This changed medicine a lot. Now, doctors can see inside the b"
causality,caus_bare_2,polished,60.7,28,0.43,616,False,Einstein created the theory of relativity. This changed how we see the universe. It helped us unders
causality,caus_bare_2,template,59.7,12,0.88,2,False,Transistor developed in 1947. This made it so: Modern computer age began.
causality,caus_bare_2,polished,50.2,23,0.47,566,False,"Scientists made synthetic insulin.  
This helped more people get diabetes treatment.  
It was done u"
overlaps,ov_same_1,template,83.0,13,1.00,1,False,All 3 at once: Korean War and Cold War and Nuclear arms race.
overlaps,ov_during_1,polished,63.8,29,0.65,657,False,"In the late 1500s and early 1600s, many events happened at once.  
Shakespeare was writing plays.  
"
overlaps,ov_same_1,template,52.3,18,0.82,1,False,All 4 at once: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginnin
overlaps,ov_same_1,polished,84.9,35,0.76,719,False,"From 2020 to 2023, four things happened at the same time. COVID-19 spread worldwide. Many people sta"
overlaps,ov_same_1,polished,57.2,42,0.48,710,False,"Four events happened at once.  

These are the Renaissance in Italy, the Age of Exploration, the sta"
overlaps,ov_same_1,polished,80.8,33,0.74,787,False,"Between 1948 and 1950, four big events happened at the same time. The Berlin Blockade started. NATO "
overlaps,ov_during_1,polished,57.4,36,0.52,1267,False,"In the late 1700s, many big events happened. Britain had the Industrial Revolution. The American Rev"
overlaps,ov_same_1,template,58.4,16,0.87,2,False,All 4 at once: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged
overlaps,ov_same_1,polished,53.3,22,0.49,531,False,"All four events happen at the same time.  
The Medieval period and the Renaissance start.  
Feudalis"
overlaps,ov_during_1,polished,65.7,39,0.48,1185,False,"In the late 1700s, big changes happened. The Age of Enlightenment was in full swing. The Industrial "
overlaps,ov_same_1,polished,67.7,40,0.53,940,False,"All four happened at once. The Victorian Era, the Industrial Revolution, the peak of the British Emp"
overlaps,ov_same_1,polished,90.8,37,0.52,715,False,"From 1870 to 1914, four big things happened at once. The Belle Époque was lively. Society grew rich "
overlaps,ov_same_1,polished,83.1,39,0.73,721,False,"In the 1920s, four things happened at once.  
People called it the Roaring Twenties.  
It was also k"
overlaps,ov_same_1,template,72.3,20,0.98,1,False,All 4 at once: World War II in Europe and World War II in Pacific and Holocaust and Science research
overlaps,ov_same_1,template,63.7,16,0.91,1,False,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement.
overlaps,ov_same_1,polished,58.0,29,0.59,817,False,"In 1989, four big events happened at once. The Berlin Wall fell. Soviet communism ended. Germany uni"
overlaps,ov_same_1,polished,71.9,32,0.74,801,False,All four events happened at the same time. The Internet grew fast. Mobile phones became popular. The
overlaps,ov_same_1,polished,73.8,30,0.69,628,False,"In 2001, four things happened at the same time. The September 11 attacks took place. The U.S. starte"
overlaps,ov_during_1,polished,48.6,35,0.36,1028,False,"In the late 1700s and early 1800s, many big changes happened. The Romantic movement grew. The Indust"
overlaps,ov_same_1,polished,82.1,44,0.65,717,False,"Four art styles happened at once. They are Modernism, Cubism, Surrealism, and Expressionism. All fou"
