type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
causality,caus_bare_2,template,29.5,25,0.44,3,False,Russian Revolution occurred in 1917. This made it so: Soviet Union became superpower. Key facts: Rus
causality,caus_this_1,template,0.0,24,0.26,3,False,Industrial Revolution in 18th century. This led to Urbanization and migration accelerated. Key facts
causality,caus_bare_2,template,7.1,23,0.46,3,False,Steam engine was invented. This made it so: Transportation and manufacturing revolutionized. Key fac
causality,caus_bare_2,template,70.5,29,0.76,3,False,Berlin Wall fell in 1989. This made it so: Cold War ended and Germany reunified. Key facts: Berlin W
causality,caus_bare_2,template,58.4,29,0.67,2,False,Climate change from greenhouse emissions. This made it so: Rising sea levels threaten coastal region
causality,caus_bare_2,template,30.2,23,0.64,2,False,Internet was invented. This made it so: Global communication and commerce transformed. Key facts: In
causality,caus_bare_2,template,55.7,31,0.65,3,False,Treaty of Versailles imposed on Germany. This made it so: Nazi Party rise fueled by resentment. Key 
causality,caus_bare_2,template,0.0,23,0.33,2,False,British taxation on American colonies. This made it so: American Revolution erupted. Key facts: Brit
causality,caus_bare_2,template,28.8,27,0.43,3,False,French monarchy despotism and financial crisis. This made it so: French Revolution transformed Europ
causality,caus_due_1,template,43.6,25,0.55,2,False,Alliance system pulled powers into World War I. This was due to Archduke assassinated. Key facts: Ar
causality,caus_bare_2,template,57.7,25,0.66,2,False,Nazi expansionist policies. This made it so: World War II triggered in Europe. Key facts: Nazi expan
causality,caus_bare_2,template,15.4,25,0.32,2,False,Genetic inheritance patterns observed. This made it so: Evolution theory refined with genetics. Key 
causality,caus_bare_2,template,22.3,27,0.38,3,False,X-rays discovered by Röntgen in 1895. This made it so: Medical imaging revolutionized diagnosis. Key
causality,caus_bare_2,template,0.0,23,0.33,3,False,Einstein formulated relativity theory. This made it so: Modern physics fundamentally transformed. Ke
causality,caus_bare_2,template,53.3,23,0.83,2,False,Transistor developed in 1947. This made it so: Modern computer age began. Key facts: Transistor deve
causality,caus_bare_2,template,0.0,21,0.38,2,False,Synthetic insulin synthesized. This made it so: Diabetes treatment became accessible. Key facts: Syn
overlaps,ov_same_1,template,78.2,21,1.00,2,True,All 3 at once: Korean War and Cold War and Nuclear arms race. Key facts: Korean War | Nuclear arms r
overlaps,ov_during_1,template,40.7,27,0.53,2,False,"In late 1500s-early 1600s, Shakespeare writing and Globe Theatre operating and Elizabethan era and E"
overlaps,ov_same_1,template,50.5,27,0.60,2,True,All 4 at once: Apollo 11 mission and Vietnam War and Civil Rights Movement and Computer Age beginnin
overlaps,ov_same_1,template,50.1,25,0.60,3,True,All 4 at once: COVID-19 pandemic and Remote work mainstream and Digital transformation and Supply ch
overlaps,ov_same_1,template,4.9,27,0.24,3,False,All 4 at once: Renaissance in Italy and Age of Exploration and Protestant Reformation and Scientific
overlaps,ov_same_1,template,48.0,24,0.78,2,True,All 4 at once: Berlin Blockade and NATO formation and Israel established and Korean War started. Key
overlaps,ov_during_1,template,14.7,27,0.32,3,False,"In late 1700s, Industrial Revolution in Britain and American Revolution and French Enlightenment and"
overlaps,ov_same_1,template,64.9,23,0.92,3,True,All 4 at once: Dot-com boom and Mobile computing rise and Broadband expansion and E-commerce emerged
overlaps,ov_same_1,template,10.9,22,0.49,3,False,All 4 at once: Medieval period and Renaissance emerging and Feudalism declining and Humanism spreadi
overlaps,ov_during_1,template,17.9,27,0.34,1,False,"In late 1700s, Age of Enlightenment and Industrial Revolution beginning and Aristocratic power wanin"
overlaps,ov_same_1,template,14.9,23,0.52,2,True,All 4 at once: Victorian Era and Industrial Revolution and British Empire peak and Socialism rising.
overlaps,ov_same_1,template,34.2,27,0.47,4,True,All 4 at once: Belle Époque flourishing and Industrial society maturing and Imperialism expanding an
overlaps,ov_same_1,template,31.7,21,0.65,2,True,All 4 at once: Roaring Twenties and Jazz Age and Prohibition and Economic prosperity. Key facts: Roa
overlaps,ov_same_1,template,78.3,30,0.80,3,True,All 4 at once: World War II in Europe and World War II in Pacific and Holocaust and Science research
overlaps,ov_same_1,template,57.2,23,0.86,3,False,All 4 at once: Vietnam War and Space Race and Civil Rights Movement and Counterculture movement. Key
overlaps,ov_same_1,template,34.2,27,0.47,3,True,All 4 at once: Berlin Wall fell and Soviet communism collapsed and Germany reunified and Eastern Eur
overlaps,ov_same_1,template,49.5,23,0.80,6,False,All 4 at once: Internet rise and Mobile phones developed and Digital revolution and E-commerce emerg
overlaps,ov_same_1,template,36.5,28,0.49,3,True,All 4 at once: September 11 attacks and War on Terror began and Afghanistan invaded and Security mea
overlaps,ov_during_1,template,0.0,24,0.37,3,False,"In late 1700s-early 1800s, Romantic movement and Industrial Revolution and Political revolutions and"
overlaps,ov_same_1,template,28.0,20,0.62,2,False,All 4 at once: Modernism in art and Cubism and Surrealism and Expressionism. Key facts: Modernism in
