type,template_id,source,flesch,words,confidence,latency_ms,hallucination,output
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,1,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
intervals,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,3,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,2,False,
sequences,error,error,0.0,0,0.00,1,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
sequences,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,2,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,2,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,2,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,2,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,0,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,2,False,
causality,error,error,0.0,0,0.00,1,False,
causality,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,2,False,
overlaps,error,error,0.0,0,0.00,2,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,2,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,0,False,
overlaps,error,error,0.0,0,0.00,1,False,
overlaps,error,error,0.0,0,0.00,2,False,
overlaps,error,error,0.0,0,0.00,1,False,
